"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","results"
"PCSK6",538.354619676227,0.671978341199724,0.198817887294825,3.37986863427059,0.000725204828691788,0.0242376228433231,"res26"
"PRR29",2890.90183987354,0.792801261017116,0.234318486801532,3.38343453749179,0.000715852708174285,0.0242376228433231,"res26"
"PLEKHM1P",1412.0698530514,-0.393300159971034,0.116362589273518,-3.37995366402991,0.000724980510499254,0.0242376228433231,"res26"
"NPAS2",2757.27673425913,-0.309211488768484,0.0913953661464297,-3.38322938903793,0.000716387688643469,0.0242376228433231,"res26"
"DUSP18",1109.99996994823,0.482865784523655,0.142770146154766,3.38212012475084,0.000719286837503579,0.0242376228433231,"res26"
"DLEC1",2226.11008385957,0.7843014395203,0.231923212055911,3.38172894626531,0.000720311810095402,0.0242376228433231,"res26"
"CCNG2",2747.82467976258,-0.622665615776851,0.184232371962817,-3.37978396056542,0.000725428271644405,0.0242376228433231,"res26"
"TRIP13",548.32569685797,0.659081086222035,0.1949169859599,3.38134248780979,0.000721325747510835,0.0242376228433231,"res26"
"FAM134B",273.081124920116,0.629194779583897,0.186121469093654,3.38055992491277,0.000723382992455917,0.0242376228433231,"res26"
"ZNF483",39.5109395844713,0.693563816588809,0.205177950069797,3.38030385990734,0.000724057333110146,0.0242376228433231,"res26"
"ARX",21.8861830941499,1.28978328952806,0.381671004699152,3.3793064541141,0.000726689547147015,0.0242388888848886,"res26"
"DUSP19",172.865046729255,0.703345760927595,0.208196620091023,3.37827655713188,0.000729416833615868,0.024288967604086,"res26"
"ABHD5",3738.95003343961,-0.640211229337895,0.189569173996868,-3.37719058346728,0.000732302914173389,0.0243441571116063,"res26"
"RPGRIP1L",292.842555503647,0.781256963837247,0.231692163801391,3.37196110139896,0.000746349887444329,0.0247281443477165,"res26"
"CCL15-CCL14",404.63507020206,0.963062203609606,0.285581641580942,3.37228331022338,0.000745477215466306,0.0247281443477165,"res26"
"FAM161A",243.340640482204,0.72750649502607,0.215920233503306,3.36932988271769,0.000753511882021902,0.0249237577938229,"res26"
"VSIG10L",993.93814472957,-0.949912809073692,0.282123196726996,-3.36701419838547,0.00075986775994549,0.0250503492975042,"res26"
"MSR1",145.515765597606,-0.840043182572485,0.249487702834599,-3.36707249707374,0.000759707138059511,0.0250503492975042,"res26"
"ENTPD1-AS1",118.259994319095,-0.639178979640205,0.189966589204034,-3.36469156138659,0.000766292695634075,0.0251783701137611,"res26"
"ALPK3",1275.73090437526,-0.317531549544208,0.0943697195683097,-3.36476097414237,0.000766099955437277,0.0251783701137611,"res26"
"MSI1",32.1054306218116,0.973714819057892,0.289482890769449,3.3636351235465,0.00076923169634516,0.0252330920524613,"res26"
"FAM179A",1785.57270312061,0.93899300886553,0.27937496998449,3.36104916241301,0.000776470034946902,0.025428431078352,"res26"
"OVOL1-AS1",20.6328109656369,-0.798416656124022,0.237630713026362,-3.35990514843698,0.000779692363467471,0.0254918230979885,"res26"
"STEAP4",10608.5138580709,-0.571971209759658,0.170339818672359,-3.35782446064369,0.0007855848490105,0.0256421624603708,"res26"
"IFT46",1779.27056841344,0.556574073614472,0.165853448019374,3.35581852690489,0.000791304741643957,0.0257863829707101,"res26"
"LOC101928973",25.8005091122423,1.19051817609247,0.355427846789592,3.34953545943529,0.000809471938040184,0.0259515655475569,"res26"
"YPEL4",25.203648452418,-1.21822222732248,0.363423961524976,-3.35206908815438,0.000802099995286413,0.0259515655475569,"res26"
"CNTF",135.347490507839,0.877700055276118,0.261907814867409,3.35117932895761,0.000804681745194382,0.0259515655475569,"res26"
"ARL11",286.083268489582,-0.788717801786632,0.235317686734448,-3.35171492093022,0.000803126734411325,0.0259515655475569,"res26"
"MIR6884",24.5525155652365,0.657259000367944,0.196167404118383,3.35050057537236,0.000806656418173698,0.0259515655475569,"res26"
"NFKBIZ",7486.87880002613,-0.672726723226079,0.200700161680637,-3.35189925903774,0.000802592181793418,0.0259515655475569,"res26"
"BOD1L1",1823.84675789223,-0.795702701524416,0.237533584417297,-3.34985346799016,0.000808543210183386,0.0259515655475569,"res26"
"FAM149A",528.646512625756,0.530932283780586,0.158426931114457,3.35127544316951,0.000804402486485173,0.0259515655475569,"res26"
"LOC100505841",34.8794219443353,1.12420164064093,0.335609694240387,3.34972934314496,0.000808905592789881,0.0259515655475569,"res26"
"LINC00240",79.3854525706101,0.872795964783272,0.26031858446772,3.35279928848684,0.000799986970844794,0.0259515655475569,"res26"
"FCGR1A",292.87793178957,-0.859672220314825,0.256784158067396,-3.34783978413962,0.000814440804918611,0.0260287556730734,"res26"
"RABL2B",2599.81088894801,0.581335761197146,0.173646205910202,3.3478172364893,0.000814507066941177,0.0260287556730734,"res26"
"GREB1",11.1063667507246,-0.848401172547191,0.253534846826718,-3.34629019705146,0.000819006320373473,0.0261303900572619,"res26"
"TTC39C-AS1",61.2593226881168,0.8947336698455,0.267497138111653,3.34483455098513,0.000823316677932153,0.0261899786421639,"res26"
"VEGFA",4740.27829521727,-0.458000954493566,0.136930607729108,-3.34476682817064,0.000823517725436233,0.0261899786421639,"res26"
"CRNDE",921.920516311824,0.408194431538836,0.122070056441414,3.34393579751267,0.000825988502682185,0.0262264586596829,"res26"
"TRIM9",16.3336308673902,-1.09378010850128,0.327191657786525,-3.34293397301379,0.000828976217357444,0.0262761847238419,"res26"
"NABP1",3068.85710649629,-0.908962563761676,0.271975169371698,-3.34207922679673,0.000831533226762675,0.0262761847238419,"res26"
"WDR38",5091.99208552198,0.926538890942947,0.277221254584971,3.34223612229903,0.000831063319684418,0.0262761847238419,"res26"
"TINAGL1",798.08237006774,-0.564446800494487,0.168993278236433,-3.34005474291579,0.000837618770976017,0.0264263387091526,"res26"
"USP15",3263.65656938353,-0.743099953675914,0.222658949542462,-3.3373909074973,0.00084568913706661,0.0265962521788901,"res26"
"CX3CR1",168.67935633914,-0.775505142510426,0.232356358277238,-3.33756798505649,0.00084515043253782,0.0265962521788901,"res26"
"ZEB2-AS1",9.72130663738895,-1.22564827337596,0.367319417757064,-3.33673694916553,0.000847681367105021,0.0266166575696542,"res26"
"ZC2HC1C",341.933209890893,0.692293542416746,0.207525086351889,3.33595111119656,0.000850081115242179,0.0266497739498312,"res26"
"C6orf15",192.469732971975,-1.37552296672633,0.412417670673842,-3.33526680483619,0.00085217594229406,0.0266732416187555,"res26"
"CNIH2",148.104141057837,0.737388935967734,0.22120336755753,3.33353395162917,0.000857502054494441,0.0267799250969691,"res26"
"LINC00443",12.0150795705035,-1.52706418633436,0.458208920899675,-3.33268104718702,0.000860134869631593,0.0267799250969691,"res26"
"ZNF114",29.0071707552827,-1.30414662440271,0.391274663118622,-3.33307200115674,0.000858927111837775,0.0267799250969691,"res26"
"PIP",894.565111039831,-0.71413068584254,0.214298935380805,-3.33240426310818,0.000860990879057656,0.0267799250969691,"res26"
"LOC100129534",135.910235760641,0.73958215204384,0.221970025736356,3.33190100595958,0.00086254932546662,0.0267863476261287,"res26"
"CCDC67",105.671489958296,0.979141613474007,0.293913166586545,3.33139758536708,0.000864110894689955,0.0267928468802693,"res26"
"MYZAP",1004.65523418567,-0.813026369826162,0.244150006469302,-3.3300280494909,0.000868372358356651,0.0268346552680008,"res26"
"STAP1",74.9835898125221,0.646864883344052,0.19424493695229,3.33015054854651,0.000867990396831699,0.0268346552680008,"res26"
"FAM86B1",214.962558655643,0.531728708814844,0.159694620147438,3.32965949838464,0.000869522469189748,0.0268346552680008,"res26"
"SLC22A14",10.6309487004047,-1.42622892032223,0.428450777365032,-3.32880460409835,0.000872195715949216,0.0268752934993808,"res26"
"C2orf70",190.664523022453,0.932010431256359,0.28010817513115,3.32732320582925,0.000876846085027354,0.0269766327370294,"res26"
"IGLL5",150.166101492006,1.38329318973667,0.415909730349805,3.3259457252256,0.000881190853492709,0.0270682703569784,"res26"
"FCGR2C",298.796469362524,-1.16843333719868,0.351502870078895,-3.32410752986576,0.000887019871875821,0.0271677277985035,"res26"
"ANKRD54",2409.78031306066,0.531295585634973,0.159848287062571,3.32374900850205,0.000888160920153858,0.0271677277985035,"res26"
"COL21A1",466.745944487386,0.737230341066443,0.221814852716596,3.32362928828924,0.000888542250715704,0.0271677277985035,"res26"
"HGF",22.7997915625095,-0.928708117024013,0.279601178538612,-3.32154578846226,0.000895202925883673,0.0273292073505905,"res26"
"TLR2",2389.98700174329,-0.970500319405855,0.292345491842095,-3.31970338687505,0.000901131367899825,0.0274678704495373,"res26"
"TCTN1",1642.87961718034,0.609314210731665,0.183640068645918,3.31798073930424,0.000906707365468638,0.0275953810015824,"res26"
"LOC100129175",112.544791720346,1.11693950861236,0.336753007673796,3.31679148562888,0.000910575472132408,0.0276706009652751,"res26"
"FER1L5",170.85615179911,0.849355080693476,0.256151210425111,3.31583473403806,0.000913698448448257,0.02768059229221,"res26"
"MN1",34.83425484381,-0.847912566727847,0.25571487954864,-3.31585149923418,0.000913643639075361,0.02768059229221,"res26"
"ZNF438",303.623351588993,-0.749090466677868,0.226046973855887,-3.31387080260335,0.000920140128553501,0.0277484571796507,"res26"
"FRMPD2",512.857251585588,1.00417499079047,0.30300063551897,3.31410192942515,0.000919379855459085,0.0277484571796507,"res26"
"ARC",202.334144816002,-1.08175074461042,0.326369924443482,-3.31449273843167,0.000918095644784835,0.0277484571796507,"res26"
"PHLDA1",2095.2110134763,-0.774519512459965,0.233759346491792,-3.31331997665026,0.000921954375461857,0.0277609149559662,"res26"
"RGS2",26696.5652653542,-1.41485061592981,0.427105026667376,-3.31265269100116,0.000924156643646202,0.0277850008809745,"res26"
"EPB41L3",214.724361342499,-0.829631399750885,0.250484169936211,-3.31211110052249,0.000925947657752011,0.027796668095516,"res26"
"RFX3",1450.12646924664,0.700078192515348,0.211441068161457,3.31098494063966,0.000929682116214731,0.0278665533563729,"res26"
"SAP30",332.358285802265,0.307740988185344,0.0929700727893862,3.31010806974948,0.000932599565344744,0.0279117752087242,"res26"
"OXTR",161.032463576251,1.2166583065466,0.367625388987918,3.30950566253352,0.000934608755448466,0.0279297183585225,"res26"
"CR1",944.43992039029,-1.49174712385372,0.450964771643651,-3.30790167581534,0.000939978053785394,0.0280478692464609,"res26"
"CRISPLD2",736.080542460116,-0.882791631081304,0.266985845352843,-3.3065109871822,0.000944656457249521,0.028145080281932,"res26"
"GJB1",309.072154372178,0.798567866923759,0.241926154712198,3.30087446673039,0.000963839969391206,0.0286735154858078,"res26"
"ALOX15",92036.0404599568,0.815030086414633,0.247010497274418,3.29957672004995,0.000968307561451911,0.0287632349550925,"res26"
"IFIT2",2915.41902718719,-0.87842187744658,0.266405624450323,-3.2973098043971,0.000976157629725816,0.0289530106553257,"res26"
"CAPS",50659.9736459381,0.989736583538497,0.300781487552453,3.29055019839243,0.000999916592922115,0.0296133743730432,"res26"
"TCTN2",1468.40583385988,0.598079760334291,0.181883524659132,3.28825692956606,0.00100809793667181,0.0298111110735501,"res26"
"C14orf142",755.446904831996,0.467457494084041,0.14222079438369,3.28684350350984,0.00101317121952625,0.0298275800482519,"res26"
"CLDN17",483.923171484713,-1.41788544269254,0.431279525628157,-3.28762521389672,0.00101036247286675,0.0298275800482519,"res26"
"CSGALNACT1",326.12617344637,-0.757575384335217,0.230468802931851,-3.2871059974188,0.00101222725335763,0.0298275800482519,"res26"
"CCNL1",3496.92691718496,-0.709854758926752,0.216077169533088,-3.28519093646334,0.0010191328279887,0.0299585737699408,"res26"
"LOC541473",387.948489562275,0.698547961119839,0.21269456181838,3.2842774876225,0.00102244199644643,0.030011323371249,"res26"
"CPEB1-AS1",13.8709139344467,0.90487708368721,0.275590231024,3.283414946622,0.00102557586639578,0.0300143790855238,"res26"
"SERPINB10",305.818640057901,0.835088658984307,0.254333994962488,3.28343310577681,0.00102550979723464,0.0300143790855238,"res26"
"GDPD3",2507.70589437643,-0.585218337182428,0.178277821920585,-3.28261996292011,0.00102847215091232,0.0300437768739051,"res26"
"SLC44A2",22222.6804824982,-0.417650167226587,0.127242857463138,-3.28230735739002,0.00102961310742349,0.0300437768739051,"res26"
"NUDC",6803.69573098083,0.394650946009399,0.120355184511369,3.27905231180231,0.00104156326457206,0.0302226939836754,"res26"
"SELE",15.1454265462701,-1.0801024866439,0.329443896772739,-3.27856274535568,0.00104337165925574,0.0302226939836754,"res26"
"HP",112.544182827399,-0.918930420195437,0.28014781157083,-3.2801627649449,0.00103747214039054,0.0302226939836754,"res26"
"CARD8",935.946216856055,-0.830608280065072,0.253319660590997,-3.27889386132626,0.00104214824230073,0.0302226939836754,"res26"
"ANKRD44",1025.91974614908,-0.897698202567894,0.27375348204573,-3.27922112938799,0.00104094034720112,0.0302226939836754,"res26"
"LOC100101148",380.10870769425,0.715524692377654,0.218390681254895,3.27635175762161,0.00105157500629983,0.030415847590976,"res26"
"C16orf93",1107.75891418323,0.725745728943526,0.221573616840809,3.27541581570581,0.00105506554168334,0.0304432526076286,"res26"
"CDH26",3715.85013155195,0.960236017525819,0.293177313228484,3.27527395265224,0.00105559554542174,0.0304432526076286,"res26"
"WDR54",3628.39290044987,0.846115006322654,0.258495902089804,3.27322406073851,0.00106328153715143,0.0306203446156704,"res26"
"ZSCAN12P1",124.785546195837,-0.991867430583351,0.303087201329794,-3.27254805294165,0.00106582753300503,0.0306491159817542,"res26"
"CDKL2",86.0337274918534,1.02910442124738,0.314785081825683,3.26922869177537,0.00107841101940659,0.0309660254021778,"res26"
"OTUB2",282.593916869998,-0.480342611234413,0.146961783496691,-3.26848653987128,0.00108124320230941,0.0310024190555086,"res26"
"AGPAT9",1759.62718121532,-0.713192929209791,0.218257772691211,-3.26766337077401,0.00108439260750408,0.0310477900758358,"res26"
"ZEB1",141.170009337241,-1.21653971187182,0.372417421150251,-3.26660258833865,0.00108846362191439,0.0310745385316856,"res26"
"LRRC10B",5173.02564039746,0.990788286260529,0.303299363883801,3.266700838318,0.00108808597024443,0.0310745385316856,"res26"
"FSD1L",277.988044915308,0.851667615293423,0.260770716233587,3.26596340108425,0.0010909234807527,0.0310999524088537,"res26"
"PLXNC1",1748.49064255071,-1.19891058877463,0.367321414411817,-3.26392783468509,0.00109879148750881,0.0312792467557645,"res26"
"LRRC46",3817.47735905215,0.927539789984622,0.284497471941045,3.26027427820811,0.0011130452186642,0.031639547944611,"res26"
"IVL",1242.12468503602,-1.0446695509825,0.320514824896547,-3.25934861615118,0.00111668357809478,0.0316974953191861,"res26"
"CLDN25",14.693378689435,1.47645999857289,0.453076306097094,3.25874467215348,0.00111906333360068,0.0317196020438202,"res26"
"WDPCP",311.016451139855,0.45915953071623,0.140953207810652,3.25753161526511,0.00112385738550034,0.0317305930799597,"res26"
"BACH1",2301.97420752174,-0.751705388551456,0.230766322622724,-3.25743106709902,0.00112425560703234,0.0317305930799597,"res26"
"DAPK1",3729.87858514518,-0.388888167824309,0.119372624327572,-3.25776676197683,0.00112292659478638,0.0317305930799597,"res26"
"LRMP",725.075519900143,-1.03618896054398,0.318169301837024,-3.25672198594052,0.00112706763266062,0.0317647098234779,"res26"
"HEPH",156.169632504951,-0.655244635578605,0.201241300828588,-3.25601470911145,0.00112987897925593,0.0317987105340877,"res26"
"GNG10",1908.37845487591,-0.605113739778849,0.185923192976437,-3.25464365199203,0.00113534725148491,0.0319072838208094,"res26"
"ENO4",221.342842214715,0.796538065824984,0.244845405541115,3.25322855891298,0.00114101680260082,0.0319759065204104,"res26"
"ESPL1",382.293195753812,-0.606433493945187,0.186392046941815,-3.25353739011457,0.00113977724672538,0.0319759065204104,"res26"
"KATNAL1",173.408145378119,0.610308516959916,0.187657884559526,3.25224020505424,0.00114499213889829,0.0320194158090902,"res26"
"NCCRP1",6978.5077086389,-0.834154595642506,0.2565441275088,-3.25150532090778,0.00114795626867983,0.0320194158090902,"res26"
"GLIS3",843.97433113752,0.534648465327905,0.164410463609345,3.25191264345731,0.00114631247229133,0.0320194158090902,"res26"
"DNAJC25-GNG10",1892.83823687392,-0.578115654307486,0.1778226174324,-3.2510805580019,0.00114967276806372,0.0320194158090902,"res26"
"TNFSF8",106.623209010796,-0.988698361119237,0.304136361701173,-3.25083904992154,0.00115064977823006,0.0320194158090902,"res26"
"TTC41P",48.0563592038418,0.796183171507578,0.245119661584012,3.24814079116495,0.00116161776914947,0.0322792887239248,"res26"
"CD163",453.455480454135,-0.850823181575267,0.262087796921014,-3.24632886983167,0.00116903707871323,0.0323493458666833,"res26"
"RNF149",9085.28504115008,-0.790157343210979,0.243389956068304,-3.24646651807288,0.00116847191446458,0.0323493458666833,"res26"
"HIST1H2BN",25.7809803985002,0.83772973168464,0.258053091778041,3.24634642395681,0.00116896498990255,0.0323493458666833,"res26"
"PRB1",49.3791428308844,1.83210075812118,0.564454445132685,3.24579029170461,0.00117125083318586,0.0323654013359991,"res26"
"CREBRF",1244.67229549625,-0.680305110445358,0.209763656250333,-3.24319819079373,0.00118195961207567,0.0326158297967343,"res26"
"BCL2L11",2542.51837425119,-0.411582458042074,0.127068299778304,-3.23906480813989,0.00119922320986206,0.0330086230505502,"res26"
"ZCCHC6",3125.13668150621,-0.722048279143456,0.222923705863172,-3.23899280405216,0.00119952599790017,0.0330086230505502,"res26"
"JMJD1C",2926.89950808941,-0.833065178768086,0.2572372912496,-3.23850859539551,0.00120156400336279,0.0330188454904674,"res26"
"CALHM3",14.2637817600618,-1.14909509662107,0.354916259987522,-3.23765131713457,0.0012051800834634,0.0330266016509826,"res26"
"NLRP10",21.8976134059089,-1.75923609419557,0.5433026599136,-3.23804064289936,0.00120353662663305,0.0330266016509826,"res26"
"STOX1",454.865227986101,0.854681399214973,0.264186224246542,3.23514748603006,0.0012157991154176,0.0331910587573573,"res26"
"NHLRC4",1461.38759272374,1.03817209447038,0.320913599955471,3.23505172300093,0.00121620696804327,0.0331910587573573,"res26"
"IFT22",2796.57185240952,0.660299100314002,0.204086943565186,3.23538139568982,0.00121480343044181,0.0331910587573573,"res26"
"HSPA7",277.603875642532,-0.978692624220026,0.302867143997188,-3.23142553960595,0.00123174411557032,0.0332007628632686,"res26"
"KNDC1",1300.6455502044,0.930449743665221,0.287739443941237,3.2336537908068,0.00122217513572463,0.0332007628632686,"res26"
"CCDC153",1035.49329997015,0.862781958542376,0.267006145082115,3.23131873342105,0.00123220451609867,0.0332007628632686,"res26"
"ABCC6P1",67.5889699796344,0.641238049191627,0.198451478874603,3.23120821688011,0.00123268107785067,0.0332007628632686,"res26"
"DNAH17",624.801221487446,-0.732850938420651,0.226812452129284,-3.23108776233733,0.00123320068742456,0.0332007628632686,"res26"
"KIAA1211L",2161.59451924022,0.454923788214624,0.140784089201727,3.23135796661491,0.00123203537837237,0.0332007628632686,"res26"
"ARMC9",775.611577291791,0.42650836792141,0.132002606418348,3.23106020020319,0.00123331961173804,0.0332007628632686,"res26"
"DERL3",621.433453898122,0.795714546118192,0.246248932151886,3.23134211858184,0.0012321036980461,0.0332007628632686,"res26"
"ZMYND10",11121.9694566773,0.936559347863939,0.289805258642338,3.23168514005396,0.00123062573980044,0.0332007628632686,"res26"
"VNN2",4338.29641664374,-1.23206161326246,0.381082772113865,-3.23305513505168,0.00122473922916266,0.0332007628632686,"res26"
"C10orf67",191.778305403332,0.988612609287635,0.306078018633915,3.22993664719866,0.00123817651176312,0.0332862838908585,"res26"
"HPSE",2112.71447706805,-0.530862931955118,0.164409010618962,-3.22891628601463,0.00124260263174809,0.0333274570694414,"res26"
"CYBB",627.927446916866,-0.845016888201542,0.261711700168727,-3.22880821780897,0.00124307226438789,0.0333274570694414,"res26"
"MIR34B",9.3882570898229,1.25804027061621,0.389793406784178,3.22745395053017,0.00124897142488633,0.03344036600172,"res26"
"KCNH4",9.20692152461742,-0.92180145838261,0.285797894282286,-3.2253612669103,0.00125813796477429,0.0335046874947217,"res26"
"TMPRSS11D",4987.03554779671,-0.77344121409943,0.23979045704241,-3.22548788487707,0.0012575815819988,0.0335046874947217,"res26"
"AKR1B10",4495.23525441084,-0.661607813656252,0.205121989230759,-3.22543583034364,0.00125781029174571,0.0335046874947217,"res26"
"GFI1B",17.0521694078614,1.46898223740481,0.455446983630194,3.22536385178383,0.00125812660408955,0.0335046874947217,"res26"
"GLB1L",1561.45456800518,0.467083821688387,0.14491508468807,3.22315528913905,0.00126786798479723,0.0337184810507216,"res26"
"DNAAF2",695.109961528891,0.380405971002645,0.118054001909585,3.22230474909263,0.00127163802640783,0.0337734104788448,"res26"
"CFAP46",1444.80876169633,0.841760940543749,0.261289099886305,3.22156929206011,0.00127490630001103,0.0338148842330904,"res26"
"GUCY2F",14.7453599647766,1.49078183052369,0.462940719696982,3.22024347199244,0.00128081766542365,0.0339262572259875,"res26"
"KYNU",2693.45360977654,-0.62833197847323,0.195153880426063,-3.219674531203,0.00128336212213864,0.0339482693270133,"res26"
"CEACAM16",6.67688923193122,-1.00592892010203,0.312501662369034,-3.2189554208327,0.00128658485348091,0.0339881409360229,"res26"
"CCDC78",4405.8664217309,0.967943479801666,0.300811466559942,3.2177745445378,0.00129189322270953,0.0340376069435425,"res26"
"ANKRD34B",13.9934508745034,-1.04553379575501,0.32488991408622,-3.21811712344367,0.00129035115680925,0.0340376069435425,"res26"
"GBP2",3565.30363302063,-0.795027621589401,0.247135365880608,-3.21697228058198,0.00129551114799475,0.0340875994358832,"res26"
"CDKL1",334.534416094099,0.700530464258841,0.217846227939937,3.21571078316759,0.00130121897025603,0.0341384366828422,"res26"
"LOC643802",119.759683888361,-1.41663716429645,0.44059498108544,-3.21528211875327,0.00130316379986307,0.0341384366828422,"res26"
"LY96",587.540663972914,-0.814902387073343,0.253466954633911,-3.21502417642698,0.00130433536409991,0.0341384366828422,"res26"
"IDNK",365.895937414048,0.412437466185338,0.128256491619536,3.21572390588077,0.0013011594754232,0.0341384366828422,"res26"
"CACNA1C",67.3611762256807,-0.662081670139897,0.206175364666372,-3.21125499746908,0.00132156608066462,0.0344982724060714,"res26"
"NBEAL2",9977.98138524684,-0.376849420074715,0.117351060571998,-3.21129965283534,0.00132136071597287,0.0344982724060714,"res26"
"FAM182B",164.490643353133,0.688350763446283,0.214384662676001,3.21082093678774,0.00132356380889541,0.0345049601916378,"res26"
"SSH2",3415.90998830208,-0.892086399209475,0.277926625585985,-3.20979106384135,0.00132831486756676,0.0345088446875357,"res26"
"TET2",4772.01001158941,-0.606068583006303,0.188826633510998,-3.20965624253956,0.00132893799508352,0.0345088446875357,"res26"
"ST8SIA4",1606.4770058863,-0.693033062385573,0.215917492960969,-3.20971243636499,0.00132867824134274,0.0345088446875357,"res26"
"PRR18",231.424930788238,0.98310775495195,0.30660414592757,3.20643986068014,0.00134388392269799,0.0348512724612765,"res26"
"RUVBL1",2975.44121405281,0.591092864468626,0.184418747533223,3.2051668953133,0.00134984187004444,0.0349600221845626,"res26"
"DNAAF3",2837.99521999914,0.936624947049696,0.292375166105548,3.20350377060264,0.00135766262209589,0.0351166704067701,"res26"
"BTG1",11125.0256841513,-0.478499988427596,0.14943224036039,-3.20212015341258,0.00136420083358192,0.0351938946819773,"res26"
"LINC00423",8.06959903614414,1.74024105195265,0.543453465728235,3.20218962928262,0.00136387183762796,0.0351938946819773,"res26"
"CD164L2",1854.76649700026,0.91959058200737,0.287387405233487,3.19982909919191,0.00137509098389197,0.0353826982647424,"res26"
"CCDC42B",4128.77302012115,0.709156297194981,0.221623058621278,3.19983083712795,0.00137508269259643,0.0353826982647424,"res26"
"DUSP5",4929.85357683368,-0.745719784433545,0.233237135979993,-3.19726008167718,0.00138739771370528,0.0356530621292382,"res26"
"MIR5090",97.2228777860227,0.594062890948467,0.18582557919114,3.19688437692108,0.00138920599510937,0.0356532880584222,"res26"
"MAPK15",1914.44429267044,0.924219905002647,0.2894594716887,3.1929164370085,0.00140843697871211,0.036100080024868,"res26"
"HBD",36.0695369673205,-1.46459616983915,0.458881497153072,-3.19166534045412,0.00141455124255769,0.0361632306694136,"res26"
"LINC01600",5.8819314403132,-1.14253784725082,0.35796243031859,-3.19178145660132,0.00141398274002724,0.0361632306694136,"res26"
"RGL4",631.884978116064,-0.719630197552327,0.225595987743008,-3.18990689839798,0.00142318634263199,0.0363371018125872,"res26"
"CFAP74",785.623540562193,0.955377192243555,0.299603093536716,3.18880950448689,0.00142859986364393,0.036337368251705,"res26"
"SLC4A8",869.334172445525,0.720308624286232,0.225887795056577,3.1887894788907,0.00142869882744048,0.036337368251705,"res26"
"TPPP3",19544.9304939989,0.851226673316781,0.266894009278315,3.18938096669352,0.00142577843628588,0.036337368251705,"res26"
"TIGD4",61.5030434788151,0.819783906570099,0.257117845130396,3.18835865380853,0.00143082943802032,0.0363449021224315,"res26"
"ARL3",2843.9470277058,0.401381975322631,0.126048407488228,3.18434784953644,0.00145080557333511,0.036571006138026,"res26"
"LOC440895",14.0619393007751,0.974785580380044,0.306029505115776,3.1852666624784,0.00144620678484798,0.036571006138026,"res26"
"LOC100288570",14.0619393007751,0.974785580380044,0.306029505115776,3.1852666624784,0.00144620678484798,0.036571006138026,"res26"
"EGFLAM",14.1150159092525,1.53994956100913,0.483430709169179,3.18546077400768,0.00144523694997884,0.036571006138026,"res26"
"LINC00492",29.8878434629409,-1.54538260019829,0.485253411263329,-3.18469188330893,0.00144908205950566,0.036571006138026,"res26"
"DOCK8",2577.24782186506,-0.842165207391888,0.26441815831334,-3.18497493804457,0.0014476654490118,0.036571006138026,"res26"
"ARHGEF10L",3246.25514180381,-0.341590368717237,0.107299195913878,-3.18353148695922,0.00145490288712862,0.0365921709524792,"res26"
"MIR1234",10.3897552738946,0.890614257582134,0.279806774308707,3.18296174130342,0.0014577687495113,0.0365921709524792,"res26"
"CCDC114",2229.52921181386,0.944330856646298,0.296706461659583,3.18271078885281,0.00145903270844691,0.0365921709524792,"res26"
"CHD1",2056.05002173016,-0.757441691996677,0.237931618289738,-3.18344277839657,0.00145534875612865,0.0365921709524792,"res26"
"PSTPIP2",575.91898324168,-0.421700088550424,0.132524969301482,-3.18204252959376,0.00146240342189357,0.0366303400732963,"res26"
"TMEM180",215.513896759334,-0.484795187139075,0.152499304260796,-3.17899933700684,0.00147784429201008,0.036970364845449,"res26"
"CLEC12A",122.722669317595,-1.36413503851735,0.429274370696811,-3.17776958429418,0.00148412645101872,0.0370340017305212,"res26"
"DOCK2",1208.87949183006,-0.952663650083481,0.299789029534105,-3.17778022619438,0.00148407198176934,0.0370340017305212,"res26"
"ST6GALNAC3",18.2510621814681,-1.03993056908852,0.327383900884912,-3.17648658433602,0.00149070684205138,0.0371047420371407,"res26"
"MXD1",14136.0313030106,-0.947986056033014,0.298432877272561,-3.17654698335134,0.00149039645896695,0.0371047420371407,"res26"
"FCGR1B",182.213380196475,-0.957857926642997,0.301729734801161,-3.17455595576029,0.00150065953642325,0.0372009642917368,"res26"
"GAS8",1976.43592727672,0.443426630497018,0.139693574777122,3.17428078710488,0.00150208304816986,0.0372009642917368,"res26"
"WDR5B",494.795468130726,0.356966538695415,0.112451283818145,3.17441052316217,0.00150141173830796,0.0372009642917368,"res26"
"TGFBI",1487.42192826496,-0.611362242577047,0.192556386642113,-3.17497774671753,0.00149847992576414,0.0372009642917368,"res26"
"SPP1",72.2150466264586,-1.00974587599699,0.318140824032757,-3.17389595964904,0.00150407593701994,0.0372038159053384,"res26"
"PRLR",9.08508378569898,-1.35127114269022,0.425944650668085,-3.17241017247377,0.00151179319630684,0.037348078052902,"res26"
"GFPT2",43.3342921068438,-0.762727241559869,0.240564413108388,-3.17057386711731,0.00152138146152592,0.0375381455756077,"res26"
"MYB",855.603233050497,0.58955394413607,0.185998620567231,3.16966836817464,0.00152613011508157,0.037608477574765,"res26"
"MS4A14",11.8483982857934,-1.29247242200273,0.407840001080615,-3.16906732683941,0.00152928965435266,0.0376271515766175,"res26"
